,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
62869,10,1,73.04,0,1,Surburban,1,Phone,0,0,0.0,0
62870,6,5,507.52,1,0,Urban,1,Multichannel,0,0,0.0,1
62871,3,4,452.63,0,1,Surburban,0,Multichannel,0,0,0.0,0
62872,10,2,179.85,0,1,Urban,0,Web,0,0,0.0,1
62874,9,1,74.28,1,0,Urban,0,Phone,0,0,0.0,0
62875,10,1,80.17,1,0,Surburban,0,Web,0,0,0.0,0
62876,8,1,34.18,0,1,Surburban,0,Web,0,0,0.0,1
62877,7,1,94.22,0,1,Surburban,1,Phone,0,0,0.0,0
62879,2,3,279.56,1,1,Surburban,0,Web,0,0,0.0,1
62882,7,3,227.25,1,0,Surburban,0,Web,0,0,0.0,0
62883,6,3,287.75,1,0,Rural,1,Multichannel,0,0,0.0,1
62884,5,3,229.96,1,1,Urban,0,Web,0,0,0.0,1
62886,9,1,34.58,1,0,Urban,1,Web,0,0,0.0,1
62887,4,5,633.03,1,0,Rural,1,Multichannel,0,0,0.0,1
62888,4,2,191.04,0,1,Urban,0,Web,0,0,0.0,0
62889,1,5,697.9,1,0,Surburban,1,Web,0,0,0.0,0
62891,6,3,221.57,0,1,Urban,0,Multichannel,1,0,0.0,1
62893,3,5,682.04,1,0,Surburban,1,Multichannel,0,0,0.0,1
62895,12,1,79.48,0,1,Urban,0,Phone,0,0,0.0,1
62899,3,2,155.94,0,1,Urban,0,Web,0,0,0.0,0
62900,12,2,178.0,1,0,Urban,0,Web,0,0,0.0,1
62902,9,5,688.42,1,1,Surburban,1,Phone,0,0,0.0,1
62903,8,2,192.66,1,0,Surburban,0,Web,0,0,0.0,1
62904,4,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
62905,6,1,42.92,1,0,Surburban,0,Phone,0,0,0.0,1
62907,4,2,139.76,0,1,Surburban,1,Web,1,0,0.0,1
62908,1,6,975.54,1,0,Surburban,1,Multichannel,0,0,0.0,0
62909,8,2,192.46,1,0,Urban,1,Web,0,0,0.0,1
62910,5,2,103.74,0,1,Surburban,1,Web,1,0,0.0,1
62911,6,3,290.89,0,1,Surburban,0,Multichannel,0,0,0.0,0
62912,10,1,29.99,0,1,Surburban,1,Web,0,0,0.0,0
62913,5,2,148.43,1,0,Surburban,0,Phone,0,0,0.0,1
62914,2,3,223.66,1,1,Surburban,0,Phone,0,0,0.0,1
62917,4,4,440.83,1,0,Urban,0,Phone,0,0,0.0,0
62918,9,4,399.15,0,1,Urban,1,Multichannel,0,0,0.0,1
62919,9,1,49.21,0,1,Urban,1,Phone,0,0,0.0,0
62920,5,1,81.48,1,0,Rural,0,Web,1,0,0.0,1
62921,6,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
62922,3,4,432.43,0,1,Urban,1,Web,0,0,0.0,0
62923,6,4,368.87,1,0,Rural,1,Phone,0,0,0.0,0
62924,5,1,29.99,0,1,Urban,1,Phone,0,0,0.0,0
62925,1,3,319.4,0,1,Urban,0,Web,0,0,0.0,0
62928,8,2,154.88,1,0,Surburban,0,Phone,0,0,0.0,0
62930,6,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
62931,1,1,73.57,0,1,Urban,0,Web,0,0,0.0,1
62934,1,2,129.61,0,1,Urban,0,Web,0,0,0.0,0
62935,10,3,245.61,1,1,Rural,1,Phone,0,0,0.0,0
62936,11,1,97.13,0,1,Surburban,1,Web,0,0,0.0,0
62937,1,2,179.47,0,1,Urban,0,Phone,0,0,0.0,0
62938,3,2,182.93,1,0,Urban,1,Phone,0,0,0.0,1
62941,11,2,152.8,1,0,Surburban,0,Phone,0,0,0.0,1
62942,6,1,62.36,1,0,Surburban,0,Web,0,0,0.0,0
62943,4,4,365.24,0,1,Urban,0,Phone,0,0,0.0,0
62945,10,3,244.91,0,1,Rural,1,Phone,0,0,0.0,0
62946,7,3,209.0,0,1,Surburban,1,Web,0,0,0.0,1
62948,6,4,451.07,1,1,Surburban,0,Phone,0,0,0.0,0
62949,3,3,335.43,0,1,Urban,0,Web,0,0,0.0,1
62950,9,1,42.81,0,1,Urban,0,Phone,0,0,0.0,0
62951,1,4,428.92,1,1,Urban,0,Multichannel,1,0,0.0,0
62952,5,2,150.46,0,1,Urban,0,Web,0,0,0.0,0
62953,6,1,97.83,1,0,Surburban,0,Web,0,0,0.0,1
62954,9,3,291.9,1,0,Surburban,0,Phone,0,0,0.0,0
62955,4,5,638.77,0,1,Urban,1,Multichannel,0,0,0.0,0
62957,3,1,79.7,1,0,Urban,0,Phone,0,0,0.0,0
62958,3,3,332.79,1,0,Surburban,0,Web,0,0,0.0,1
62961,9,1,29.99,0,1,Urban,1,Phone,0,0,0.0,0
62962,10,1,92.57,0,1,Urban,1,Web,1,1,87.53,1
62963,8,1,32.01,0,1,Urban,0,Web,0,0,0.0,1
62965,2,3,242.08,1,1,Urban,0,Phone,0,0,0.0,1
62966,8,1,44.27,1,0,Surburban,1,Web,0,0,0.0,1
62967,5,4,361.46,1,1,Urban,1,Web,0,0,0.0,1
62972,10,1,54.02,1,0,Surburban,1,Web,0,0,0.0,1
62975,7,6,774.05,1,1,Urban,1,Multichannel,0,0,0.0,0
62976,1,7,1313.25,0,1,Urban,1,Phone,0,0,0.0,0
62978,1,2,123.74,1,0,Urban,1,Phone,0,0,0.0,1
62979,2,1,52.29,1,0,Surburban,0,Phone,0,0,0.0,1
62980,3,1,35.03,1,0,Surburban,1,Web,0,0,0.0,0
62981,9,1,75.11,1,0,Surburban,1,Phone,0,0,0.0,0
62982,8,1,59.38,1,0,Urban,0,Phone,0,0,0.0,1
62985,2,2,111.87,1,0,Surburban,1,Phone,0,0,0.0,1
62986,2,2,162.23,0,1,Surburban,0,Phone,0,0,0.0,0
62987,4,2,120.71,1,0,Urban,1,Phone,1,0,0.0,0
62988,2,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
62990,1,4,489.49,1,0,Rural,0,Web,1,0,0.0,1
62992,6,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
62993,10,1,56.22,0,1,Surburban,0,Phone,0,0,0.0,0
62994,12,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
62995,1,1,45.43,1,0,Urban,1,Phone,0,0,0.0,0
62996,5,2,151.59,1,0,Surburban,0,Web,0,0,0.0,1
62997,5,3,345.75,1,0,Surburban,1,Phone,0,0,0.0,1
62999,3,2,153.51,0,1,Urban,0,Web,0,0,0.0,1
63001,10,1,62.47,0,1,Urban,1,Web,0,0,0.0,0
63002,10,3,277.66,0,1,Surburban,1,Multichannel,1,0,0.0,1
63003,10,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
63005,3,5,562.33,1,0,Urban,1,Phone,1,0,0.0,1
63006,8,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
63008,10,3,210.66,0,1,Urban,0,Web,0,0,0.0,0
63009,1,3,333.35,1,0,Rural,0,Phone,0,0,0.0,1
63010,2,4,402.02,1,1,Urban,0,Multichannel,0,0,0.0,0
63012,3,2,152.32,0,1,Surburban,0,Phone,0,0,0.0,1
63013,9,1,46.05,1,0,Surburban,0,Web,0,0,0.0,1
63015,8,2,174.76,1,0,Urban,0,Phone,0,0,0.0,1
63017,7,1,31.54,1,0,Surburban,1,Web,0,0,0.0,0
63018,5,1,35.61,1,0,Surburban,1,Web,0,0,0.0,0
63020,2,3,307.1,0,1,Urban,0,Web,0,0,0.0,0
63021,11,2,127.21,0,1,Surburban,1,Phone,0,0,0.0,1
63025,2,1,76.74,1,0,Urban,0,Phone,0,0,0.0,0
63026,2,5,690.36,1,1,Urban,1,Web,0,0,0.0,1
63028,9,7,1085.63,1,1,Urban,1,Phone,0,0,0.0,1
63030,11,2,187.33,0,1,Surburban,1,Web,0,0,0.0,1
63033,9,2,157.15,0,1,Urban,0,Web,0,0,0.0,0
63035,2,3,252.76,0,1,Rural,1,Phone,0,0,0.0,0
63036,5,3,288.09,0,1,Surburban,0,Multichannel,0,0,0.0,1
63038,9,1,29.99,0,1,Urban,1,Phone,0,0,0.0,0
63044,3,2,191.82,0,1,Urban,0,Phone,0,0,0.0,0
63045,9,1,29.99,1,0,Urban,1,Web,0,0,0.0,1
63046,1,1,97.77,1,0,Surburban,1,Web,0,0,0.0,0
63047,6,5,594.9,1,0,Surburban,1,Web,1,0,0.0,0
63048,1,4,486.33,0,1,Urban,0,Multichannel,0,0,0.0,1
63049,2,3,257.3,1,0,Urban,1,Multichannel,0,0,0.0,1
63050,10,2,102.4,1,0,Surburban,1,Phone,0,0,0.0,1
63051,10,1,66.0,0,1,Surburban,0,Web,0,0,0.0,1
63052,8,3,215.83,1,0,Surburban,0,Phone,0,0,0.0,0
63053,5,1,29.99,1,0,Urban,0,Phone,0,0,0.0,1
63054,5,1,51.92,1,0,Urban,1,Web,0,0,0.0,1
63056,2,3,283.42,1,0,Surburban,0,Web,0,0,0.0,0
63057,10,3,204.77,1,1,Urban,0,Phone,0,0,0.0,0
63058,3,2,129.86,0,1,Surburban,1,Web,0,0,0.0,1
63061,7,4,490.1,1,0,Urban,0,Web,0,0,0.0,1
63064,9,1,84.17,1,0,Urban,0,Phone,0,0,0.0,1
63065,4,2,141.9,1,0,Surburban,1,Phone,0,0,0.0,0
63066,8,1,45.79,0,1,Urban,1,Phone,0,0,0.0,1
63067,7,5,592.1,1,1,Urban,1,Multichannel,0,0,0.0,1
63068,10,6,802.03,1,0,Surburban,1,Phone,0,0,0.0,0
63073,3,1,29.99,1,0,Rural,0,Phone,0,0,0.0,1
63074,1,4,426.7,0,1,Surburban,1,Web,0,0,0.0,1
63076,6,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
63077,6,3,218.05,1,0,Surburban,1,Phone,0,0,0.0,1
63078,8,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
63080,12,2,179.41,1,0,Rural,0,Web,1,0,0.0,1
63081,6,1,64.53,1,0,Rural,1,Phone,0,0,0.0,0
63082,1,7,1145.7,1,1,Surburban,1,Phone,1,0,0.0,1
63083,10,1,63.77,0,1,Surburban,1,Web,0,0,0.0,1
63084,1,6,784.99,1,0,Surburban,1,Phone,1,0,0.0,1
63085,10,1,97.23,1,0,Surburban,1,Web,1,0,0.0,1
63086,3,2,148.15,1,0,Rural,0,Phone,1,0,0.0,0
63087,3,3,215.08,1,1,Rural,1,Multichannel,0,0,0.0,1
63088,8,2,185.73,1,0,Surburban,1,Phone,0,0,0.0,0
63089,10,2,196.02,1,0,Urban,0,Phone,0,0,0.0,0
63091,1,1,89.18,0,1,Urban,0,Web,0,0,0.0,1
63092,6,1,39.3,0,1,Surburban,0,Phone,0,0,0.0,1
63093,9,2,160.2,0,1,Surburban,0,Web,0,0,0.0,0
63094,1,2,116.9,1,0,Rural,1,Phone,0,0,0.0,1
63095,2,4,435.65,0,1,Surburban,0,Web,0,0,0.0,1
63096,2,2,131.43,1,0,Urban,0,Web,0,0,0.0,1
63097,8,3,273.14,0,1,Urban,1,Phone,0,0,0.0,1
63098,1,2,134.78,1,0,Surburban,1,Phone,0,0,0.0,0
63099,4,1,65.96,1,0,Urban,1,Phone,0,0,0.0,0
63100,10,2,160.96,1,0,Urban,0,Web,0,0,0.0,0
63103,6,5,593.23,1,0,Surburban,1,Multichannel,0,0,0.0,1
63110,9,6,876.65,1,1,Urban,1,Phone,0,0,0.0,1
63112,11,3,344.4,0,1,Surburban,0,Web,1,0,0.0,1
63113,3,2,123.61,0,1,Urban,1,Phone,0,0,0.0,0
63114,6,7,1157.35,1,0,Surburban,1,Web,0,0,0.0,1
63115,9,1,33.55,0,1,Urban,0,Phone,0,0,0.0,1
63116,2,3,226.1,0,1,Rural,0,Phone,0,0,0.0,0
63117,8,2,148.09,1,0,Urban,0,Phone,0,0,0.0,0
63118,3,3,262.13,1,0,Urban,0,Multichannel,1,1,29.99,0
63119,9,2,195.17,0,1,Surburban,0,Phone,0,0,0.0,0
63121,5,2,115.89,1,0,Rural,0,Phone,0,0,0.0,0
63123,7,2,131.49,0,1,Surburban,1,Web,0,0,0.0,0
63124,9,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
63125,4,2,178.01,1,0,Rural,0,Web,0,0,0.0,1
63127,4,3,204.15,0,1,Surburban,1,Phone,0,0,0.0,1
63128,10,3,202.31,1,1,Surburban,0,Phone,1,0,0.0,1
63129,10,1,45.19,0,1,Surburban,1,Web,0,0,0.0,0
63130,6,1,66.3,1,0,Urban,0,Phone,0,0,0.0,1
63131,2,3,212.75,1,0,Surburban,1,Web,1,0,0.0,0
63133,4,4,421.8,0,1,Rural,0,Web,1,0,0.0,0
63134,8,1,96.84,0,1,Urban,0,Web,0,0,0.0,0
63135,9,2,129.42,1,0,Urban,1,Phone,0,0,0.0,1
63136,2,5,666.33,1,0,Surburban,1,Multichannel,0,0,0.0,1
63137,10,1,29.99,0,1,Urban,0,Web,0,0,0.0,0
63138,5,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
63140,2,1,43.82,1,0,Surburban,0,Web,1,0,0.0,1
63142,1,3,206.33,0,1,Surburban,0,Phone,0,0,0.0,0
63143,7,1,29.99,1,0,Surburban,1,Web,0,0,0.0,1
63144,10,3,256.84,0,1,Surburban,0,Multichannel,0,0,0.0,0
63145,3,2,111.17,1,0,Urban,1,Phone,0,0,0.0,1
63147,10,1,29.99,1,0,Urban,1,Web,0,0,0.0,1
63149,4,1,29.99,0,1,Rural,1,Web,1,0,0.0,1
63150,1,2,141.53,0,1,Surburban,0,Phone,0,0,0.0,1
63151,4,1,79.36,0,1,Rural,0,Phone,0,0,0.0,0
63152,3,3,233.63,1,0,Urban,0,Multichannel,0,0,0.0,1
63153,6,3,346.61,1,0,Rural,0,Web,0,0,0.0,0
63154,5,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
63155,9,2,196.18,1,0,Surburban,1,Web,0,0,0.0,0
63159,6,1,59.39,1,0,Urban,1,Web,0,0,0.0,1
63160,10,1,75.41,0,1,Urban,1,Web,0,0,0.0,1
63162,12,1,32.84,1,0,Surburban,0,Web,0,0,0.0,0
63163,3,2,171.23,1,0,Surburban,0,Phone,1,0,0.0,0
63166,7,1,80.6,1,0,Surburban,1,Web,0,0,0.0,0
63167,10,2,135.24,0,1,Surburban,1,Web,0,0,0.0,0
63168,3,1,29.99,0,1,Surburban,1,Web,0,0,0.0,0
63169,2,1,83.81,0,1,Surburban,0,Web,1,0,0.0,0
63170,2,1,52.37,0,1,Surburban,1,Web,1,0,0.0,1
63171,2,1,52.53,1,0,Urban,1,Phone,0,0,0.0,0
63172,11,2,115.56,1,0,Urban,0,Web,0,0,0.0,0
63173,7,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
63175,5,3,225.32,0,1,Surburban,1,Phone,0,0,0.0,1
63177,1,1,82.29,0,1,Surburban,0,Web,0,0,0.0,1
63178,1,1,78.51,1,0,Urban,1,Web,0,0,0.0,0
63179,2,1,55.14,0,1,Surburban,1,Web,0,0,0.0,1
63184,1,1,31.15,0,1,Urban,1,Web,0,0,0.0,1
63185,5,2,132.08,0,1,Urban,1,Web,0,0,0.0,0
63186,10,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
63188,9,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
63190,9,5,634.31,0,1,Urban,1,Phone,0,0,0.0,0
63192,8,5,658.83,1,0,Surburban,1,Phone,0,0,0.0,0
63194,2,3,229.24,0,1,Urban,0,Phone,0,0,0.0,1
63195,6,2,107.15,0,1,Surburban,1,Phone,0,0,0.0,0
63196,1,5,623.72,1,0,Surburban,1,Multichannel,1,0,0.0,1
63197,2,2,133.09,0,1,Surburban,1,Phone,0,0,0.0,0
63198,2,1,65.33,1,0,Surburban,1,Phone,0,0,0.0,1
63199,8,2,169.61,0,1,Rural,1,Web,0,0,0.0,1
63201,8,1,73.0,0,1,Urban,0,Phone,0,0,0.0,0
63202,8,3,279.76,1,1,Surburban,1,Multichannel,0,0,0.0,1
63204,1,5,660.37,1,1,Surburban,1,Phone,0,0,0.0,0
63205,2,3,330.18,1,0,Rural,0,Multichannel,0,0,0.0,1
63206,2,1,29.99,1,0,Surburban,1,Web,0,0,0.0,1
63207,9,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
63208,1,7,2746.17,0,1,Urban,1,Web,0,0,0.0,0
63209,11,2,149.29,0,1,Surburban,1,Web,0,0,0.0,0
63210,2,5,642.32,0,1,Surburban,1,Multichannel,0,0,0.0,0
63211,2,3,307.98,1,0,Urban,0,Multichannel,0,0,0.0,1
63212,3,1,52.75,1,0,Urban,1,Web,0,0,0.0,1
63213,12,1,29.99,0,1,Surburban,0,Web,0,0,0.0,0
63214,7,1,29.99,1,0,Rural,0,Web,1,0,0.0,0
63216,10,4,376.83,1,0,Urban,0,Phone,0,0,0.0,0
63217,5,3,259.66,1,0,Urban,1,Web,1,0,0.0,1
63219,2,4,411.78,1,1,Surburban,0,Multichannel,0,0,0.0,0
63220,3,2,108.52,1,0,Surburban,1,Phone,0,0,0.0,1
63221,1,6,842.13,0,1,Urban,1,Phone,0,0,0.0,0
63222,5,2,115.04,0,1,Urban,0,Phone,0,0,0.0,0
63223,10,1,99.92,1,0,Urban,0,Phone,0,0,0.0,0
63225,4,2,178.38,1,0,Urban,0,Web,0,0,0.0,1
63226,11,3,232.83,0,1,Surburban,0,Multichannel,0,0,0.0,1
63227,2,3,235.27,1,0,Surburban,1,Web,0,0,0.0,1
63229,8,5,618.09,0,1,Surburban,1,Multichannel,0,0,0.0,0
63230,8,2,174.31,1,0,Surburban,0,Phone,1,0,0.0,0
63232,10,1,37.16,0,1,Surburban,1,Web,0,0,0.0,0
63234,4,3,225.44,1,0,Surburban,0,Web,0,0,0.0,1
63235,1,3,345.43,1,1,Urban,1,Phone,0,0,0.0,1
63236,5,2,118.33,1,0,Surburban,1,Web,0,0,0.0,0
63238,9,1,85.97,1,0,Surburban,1,Web,0,0,0.0,0
63239,3,3,292.21,1,0,Surburban,0,Web,1,0,0.0,1
63241,10,5,654.23,1,1,Surburban,1,Phone,0,0,0.0,0
63243,9,3,221.42,0,1,Urban,0,Phone,0,0,0.0,1
63244,3,2,115.08,1,0,Urban,0,Web,0,0,0.0,0
63245,7,2,167.13,0,1,Surburban,0,Web,1,0,0.0,0
63247,3,1,56.72,1,0,Urban,0,Web,0,0,0.0,1
63249,2,3,214.4,0,1,Urban,1,Phone,0,0,0.0,1
63250,11,1,29.99,1,0,Surburban,1,Web,0,0,0.0,1
63253,2,2,125.95,0,1,Surburban,1,Phone,0,0,0.0,0
63254,3,2,168.4,1,0,Surburban,0,Web,0,0,0.0,1
63258,2,4,484.22,1,0,Urban,0,Phone,0,0,0.0,1
63259,4,1,29.99,1,0,Urban,0,Phone,0,0,0.0,0
63261,3,2,172.23,1,0,Surburban,1,Phone,0,0,0.0,0
63264,9,1,29.99,1,0,Rural,1,Phone,0,0,0.0,0
63265,11,2,136.75,1,0,Rural,1,Web,0,0,0.0,1
63266,1,2,122.51,0,1,Surburban,0,Web,0,0,0.0,1
63267,2,1,64.99,1,0,Urban,0,Web,0,0,0.0,1
63269,6,5,749.72,1,1,Surburban,1,Web,0,0,0.0,0
63270,1,4,404.69,0,1,Surburban,1,Multichannel,0,0,0.0,1
63271,3,5,665.05,1,1,Surburban,1,Phone,0,0,0.0,0
63273,3,1,87.87,0,1,Rural,0,Phone,0,0,0.0,0
63276,2,2,184.46,1,0,Urban,0,Web,0,0,0.0,0
63277,2,3,228.13,1,0,Rural,1,Phone,0,0,0.0,1
63278,10,1,61.37,1,0,Rural,1,Web,0,0,0.0,1
63279,11,1,85.35,0,1,Urban,0,Phone,0,0,0.0,1
63280,1,1,29.99,1,0,Urban,1,Web,0,0,0.0,1
63283,7,5,656.89,1,0,Urban,1,Web,0,0,0.0,0
63286,8,4,397.83,1,0,Surburban,1,Multichannel,1,0,0.0,1
63287,10,3,278.38,1,0,Urban,0,Phone,0,0,0.0,1
63288,9,1,84.17,1,0,Surburban,0,Web,0,0,0.0,1
63289,2,1,29.99,1,0,Urban,0,Phone,0,0,0.0,0
63291,1,2,198.26,1,0,Rural,0,Phone,0,0,0.0,0
63292,6,2,139.05,1,0,Surburban,1,Phone,0,0,0.0,1
63293,8,1,68.21,0,1,Surburban,1,Phone,0,0,0.0,1
63295,3,3,211.73,0,1,Rural,0,Phone,0,0,0.0,1
63296,2,2,119.4,1,0,Urban,0,Phone,0,0,0.0,0
63297,2,2,156.72,0,1,Urban,0,Web,0,0,0.0,1
63300,2,1,45.16,0,1,Rural,1,Phone,0,0,0.0,1
63301,5,2,121.8,1,0,Urban,0,Web,0,0,0.0,0
63303,6,3,286.67,1,0,Urban,1,Multichannel,0,0,0.0,0
63305,4,2,194.74,0,1,Surburban,0,Web,0,0,0.0,1
63308,11,1,29.99,0,1,Urban,0,Web,0,0,0.0,1
63309,1,3,243.82,1,0,Rural,0,Multichannel,0,0,0.0,0
63312,11,1,50.56,1,0,Urban,0,Phone,0,0,0.0,1
63316,9,3,295.97,0,1,Surburban,0,Phone,0,0,0.0,0
63317,9,1,90.35,0,1,Urban,0,Web,0,0,0.0,0
63321,5,1,92.89,1,0,Surburban,1,Phone,1,0,0.0,1
63322,12,2,109.21,0,1,Surburban,0,Phone,0,0,0.0,0
63323,10,3,344.21,1,1,Surburban,0,Web,0,0,0.0,1
63324,2,1,87.99,1,0,Urban,0,Phone,0,0,0.0,0
63325,11,2,192.03,0,1,Rural,1,Phone,0,0,0.0,0
63326,3,5,680.11,0,1,Urban,1,Multichannel,1,0,0.0,1
63327,9,1,69.1,0,1,Surburban,1,Phone,0,0,0.0,0
63329,1,4,419.23,0,1,Urban,0,Phone,0,0,0.0,1
63331,2,1,39.37,0,1,Urban,1,Web,0,0,0.0,1
63333,10,1,29.99,1,0,Surburban,1,Web,0,0,0.0,0
63334,4,6,854.62,1,1,Urban,1,Web,0,0,0.0,1
63336,11,1,82.26,1,0,Surburban,0,Phone,0,0,0.0,0
63338,4,5,511.62,0,1,Surburban,1,Phone,0,0,0.0,1
63339,1,7,1501.02,1,0,Surburban,1,Multichannel,0,0,0.0,0
63340,11,1,69.86,1,0,Rural,1,Web,1,0,0.0,0
63341,10,4,434.98,0,1,Surburban,1,Multichannel,0,0,0.0,0
63342,10,2,189.19,1,0,Surburban,0,Phone,0,0,0.0,0
63344,7,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
63345,11,2,156.72,1,0,Surburban,0,Web,0,0,0.0,1
63346,5,3,314.96,1,1,Surburban,0,Phone,0,0,0.0,0
63349,2,1,29.99,1,0,Rural,0,Web,0,0,0.0,1
63350,1,1,97.03,0,1,Urban,0,Web,0,0,0.0,0
63352,4,2,130.78,0,1,Surburban,1,Web,0,0,0.0,1
63353,6,4,392.14,0,1,Surburban,0,Phone,0,0,0.0,1
63354,1,3,254.53,1,0,Rural,0,Phone,0,0,0.0,0
63355,10,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
63356,3,1,83.25,1,0,Urban,1,Web,0,0,0.0,0
63359,10,5,508.58,0,1,Urban,1,Web,0,0,0.0,1
63360,3,1,33.24,1,0,Surburban,0,Phone,0,0,0.0,1
63361,6,1,67.49,0,1,Surburban,0,Phone,1,0,0.0,1
63362,7,1,29.99,0,1,Surburban,0,Web,0,0,0.0,0
63363,6,5,590.33,0,1,Surburban,1,Multichannel,0,0,0.0,0
63364,2,5,533.37,1,1,Surburban,1,Web,0,0,0.0,1
63365,6,3,252.13,1,0,Urban,1,Phone,0,0,0.0,1
63367,8,2,102.79,1,0,Surburban,1,Phone,0,0,0.0,0
63369,1,2,123.09,0,1,Surburban,0,Phone,0,0,0.0,0
63372,1,1,29.99,0,1,Rural,0,Web,0,0,0.0,1
63373,10,2,102.41,0,1,Surburban,1,Phone,0,0,0.0,0
63374,10,3,233.84,1,0,Rural,0,Web,0,0,0.0,1
63375,4,3,323.37,1,0,Surburban,0,Phone,0,0,0.0,1
63376,4,2,101.45,1,0,Surburban,1,Web,0,0,0.0,1
63377,10,1,98.51,0,1,Surburban,0,Web,0,0,0.0,0
63378,5,2,120.35,0,1,Rural,1,Phone,0,0,0.0,0
63383,9,3,282.6,0,1,Surburban,1,Phone,0,0,0.0,1
63384,1,5,666.09,1,1,Surburban,1,Multichannel,1,0,0.0,1
63385,11,1,36.91,0,1,Urban,0,Web,0,0,0.0,0
63386,8,2,127.66,1,0,Surburban,0,Phone,0,0,0.0,1
63387,5,3,228.84,1,0,Surburban,1,Web,0,0,0.0,1
63388,9,1,89.48,0,1,Surburban,1,Web,0,0,0.0,0
63390,4,2,141.89,1,0,Surburban,1,Web,0,0,0.0,0
63391,8,3,265.93,0,1,Surburban,1,Web,0,0,0.0,0
63392,6,3,255.87,1,0,Surburban,0,Web,0,0,0.0,1
63395,8,1,29.99,1,0,Surburban,0,Phone,1,0,0.0,0
63396,3,3,268.99,1,0,Rural,0,Web,0,0,0.0,0
63397,4,4,432.44,1,0,Urban,0,Web,0,0,0.0,0
63399,5,3,230.3,0,1,Surburban,0,Phone,0,0,0.0,1
63400,4,5,667.84,0,1,Surburban,1,Multichannel,0,0,0.0,0
63401,3,4,404.1,1,0,Rural,1,Web,0,0,0.0,0
63402,4,3,317.33,0,1,Urban,0,Phone,0,0,0.0,0
63403,11,4,450.41,0,1,Surburban,0,Multichannel,0,0,0.0,1
63406,1,5,709.89,1,0,Rural,1,Phone,0,0,0.0,0
63408,8,4,473.55,0,1,Surburban,0,Multichannel,0,0,0.0,0
63409,1,5,550.39,0,1,Surburban,1,Phone,0,0,0.0,0
63410,5,3,305.31,1,0,Urban,0,Multichannel,0,0,0.0,1
63411,9,3,296.43,1,0,Surburban,1,Web,0,0,0.0,0
63412,2,3,269.18,1,0,Surburban,1,Multichannel,0,0,0.0,1
63414,2,1,93.85,1,0,Surburban,0,Phone,0,0,0.0,0
63415,1,1,41.64,1,0,Surburban,0,Web,0,0,0.0,1
63422,10,1,34.77,0,1,Surburban,1,Web,0,0,0.0,1
63425,5,1,29.99,1,0,Urban,0,Web,1,0,0.0,0
63427,4,5,547.02,1,0,Rural,1,Phone,0,0,0.0,0
63428,3,3,213.24,1,1,Surburban,0,Phone,1,0,0.0,1
63429,3,3,245.78,1,0,Urban,1,Phone,0,0,0.0,0
63430,4,3,268.8,0,1,Urban,0,Multichannel,0,0,0.0,0
63432,10,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
63434,11,2,138.98,1,0,Urban,1,Web,0,0,0.0,1
63435,9,1,29.99,1,0,Surburban,1,Web,0,0,0.0,1
63437,2,2,109.26,1,0,Urban,1,Web,0,0,0.0,0
63438,9,2,104.92,0,1,Urban,0,Web,0,0,0.0,0
63440,2,4,392.14,0,1,Urban,0,Phone,1,0,0.0,1
63441,11,4,442.29,1,0,Surburban,0,Web,0,0,0.0,0
63442,1,4,470.51,1,1,Rural,0,Web,0,0,0.0,1
63443,4,4,362.08,0,1,Surburban,0,Web,0,0,0.0,1
63446,3,3,246.58,1,0,Urban,1,Multichannel,0,0,0.0,1
63450,7,2,174.59,1,0,Surburban,1,Phone,0,0,0.0,1
63451,7,3,272.65,0,1,Urban,1,Multichannel,0,0,0.0,1
63453,4,5,526.59,0,1,Surburban,1,Web,0,0,0.0,1
63454,2,3,294.71,0,1,Surburban,0,Web,0,0,0.0,1
63455,1,1,57.4,1,0,Urban,1,Phone,0,0,0.0,1
63456,1,2,162.82,0,1,Surburban,0,Phone,0,0,0.0,0
63457,2,7,1002.07,0,1,Surburban,1,Phone,0,0,0.0,0
63458,2,1,56.46,0,1,Surburban,0,Web,0,0,0.0,0
63459,4,1,56.78,0,1,Surburban,1,Phone,0,0,0.0,0
63461,4,5,670.31,1,0,Surburban,1,Web,0,0,0.0,1
